
time,ax,ay,az,wx,wy,wz,
101.963,-1.63,-0.00,1.84,-0.37,-0.24,-1.20,
101.963,-1.63,-0.00,1.84,-0.38,-0.21,-1.21,
101.967,-1.68,-0.12,1.90,-0.38,-0.21,-1.21,
101.968,-1.68,-0.12,1.90,-0.39,-0.17,-1.21,
101.969,-1.68,-0.12,1.90,-0.40,-0.14,-1.22,
101.971,-1.68,-0.12,1.90,-0.42,-0.10,-1.22,
101.971,-1.76,-0.24,1.93,-0.42,-0.10,-1.22,
101.974,-1.76,-0.24,1.93,-0.43,-0.06,-1.23,
101.975,-1.76,-0.24,1.93,-0.44,-0.01,-1.23,
101.976,-1.83,-0.33,1.96,-0.44,-0.01,-1.23,
101.979,-1.83,-0.33,1.96,-0.45,0.03,-1.23,
101.981,-1.83,-0.33,1.96,-0.46,0.08,-1.22,
101.982,-1.99,-0.36,1.96,-0.46,0.08,-1.22,
101.983,-1.99,-0.36,1.96,-0.47,0.13,-1.22,
101.986,-2.15,-0.38,1.92,-0.47,0.13,-1.22,
101.986,-2.15,-0.38,1.92,-0.49,0.17,-1.22,
101.988,-2.15,-0.38,1.92,-0.50,0.22,-1.22,
101.991,-2.15,-0.38,1.92,-0.51,0.27,-1.21,
101.992,-2.28,-0.42,1.92,-0.51,0.27,-1.21,
101.992,-2.28,-0.42,1.92,-0.52,0.31,-1.21,
101.996,-2.28,-0.42,1.92,-0.54,0.35,-1.21,
101.998,-2.40,-0.50,1.91,-0.54,0.35,-1.21,
101.998,-2.40,-0.50,1.91,-0.55,0.39,-1.20,
102.0,-2.52,-0.59,1.88,-0.55,0.39,-1.20,
102.001,-2.52,-0.59,1.88,-0.57,0.44,-1.20,
102.003,-2.52,-0.59,1.88,-0.58,0.48,-1.20,
102.005,-2.52,-0.59,1.88,-0.60,0.52,-1.20,
102.005,-2.61,-0.71,1.84,-0.60,0.52,-1.20,
102.008,-2.61,-0.71,1.84,-0.62,0.57,-1.20,
102.01,-2.61,-0.71,1.84,-0.63,0.61,-1.20,
102.01,-2.65,-0.84,1.81,-0.63,0.61,-1.20,
102.013,-2.65,-0.84,1.81,-0.65,0.66,-1.20,
102.015,-2.65,-0.84,1.81,-0.67,0.70,-1.20,
102.016,-2.72,-0.97,1.75,-0.67,0.70,-1.20,
102.017,-2.72,-0.97,1.75,-0.68,0.75,-1.20,
102.02,-2.72,-0.97,1.75,-0.70,0.79,-1.20,
102.02,-2.79,-1.06,1.69,-0.70,0.79,-1.20,
102.022,-2.79,-1.06,1.69,-0.72,0.83,-1.20,
102.025,-2.79,-1.06,1.69,-0.74,0.87,-1.20,
102.026,-2.86,-1.18,1.66,-0.74,0.87,-1.20,
102.027,-2.86,-1.18,1.66,-0.75,0.91,-1.19,
102.03,-2.91,-1.34,1.63,-0.75,0.91,-1.19,
102.032,-2.91,-1.34,1.63,-0.77,0.94,-1.19,
102.033,-2.91,-1.34,1.63,-0.79,0.97,-1.19,
102.035,-2.87,-1.60,1.63,-0.79,0.97,-1.19,
102.036,-2.87,-1.60,1.63,-0.80,1.00,-1.19,
102.036,-2.87,-1.60,1.63,-0.82,1.03,-1.19,
102.039,-2.82,-1.86,1.64,-0.82,1.03,-1.19,
102.04,-2.82,-1.86,1.64,-0.83,1.06,-1.18,
102.041,-2.82,-1.86,1.64,-0.84,1.09,-1.18,
102.045,-2.83,-2.07,1.63,-0.84,1.09,-1.18,
102.045,-2.83,-2.07,1.63,-0.86,1.11,-1.17,
102.046,-2.83,-2.07,1.63,-0.87,1.14,-1.16,
102.049,-2.83,-2.07,1.63,-0.88,1.16,-1.15,
102.05,-2.85,-2.30,1.62,-0.88,1.16,-1.15,
102.051,-2.85,-2.30,1.62,-0.89,1.18,-1.13,
102.054,-2.85,-2.30,1.62,-0.90,1.20,-1.12,
102.055,-2.84,-2.53,1.60,-0.90,1.20,-1.12,
102.056,-2.84,-2.53,1.60,-0.91,1.22,-1.11,
102.059,-2.87,-2.78,1.60,-0.91,1.22,-1.11,
102.059,-2.87,-2.78,1.60,-0.92,1.24,-1.09,
102.061,-2.87,-2.78,1.60,-0.93,1.25,-1.07,
102.069,-2.86,-3.03,1.62,-0.93,1.25,-1.07,
102.069,-2.86,-3.03,1.62,-0.94,1.26,-1.05,
102.07,-2.86,-3.03,1.62,-0.95,1.27,-1.02,
102.07,-2.85,-3.30,1.64,-0.95,1.27,-1.02,
102.07,-2.85,-3.30,1.64,-0.96,1.28,-1.00,
102.071,-2.85,-3.30,1.64,-0.97,1.29,-0.97,
102.074,-2.85,-3.30,1.64,-0.98,1.30,-0.94,
102.074,-2.87,-3.54,1.67,-0.98,1.30,-0.94,
102.077,-2.87,-3.54,1.67,-0.98,1.30,-0.91,
102.078,-2.87,-3.54,1.67,-0.99,1.31,-0.88,
102.078,-2.87,-3.74,1.68,-0.99,1.31,-0.88,
102.08,-2.87,-3.74,1.68,-0.99,1.31,-0.84,
102.088,-2.89,-3.91,1.69,-0.99,1.31,-0.84,
102.088,-2.89,-3.91,1.69,-0.99,1.32,-0.80,
102.088,-2.89,-3.91,1.69,-0.99,1.33,-0.76,
102.089,-2.89,-3.91,1.69,-0.99,1.33,-0.72,
102.089,-2.93,-4.05,1.74,-0.99,1.33,-0.72,
102.09,-2.93,-4.05,1.74,-0.99,1.33,-0.68,
102.092,-2.93,-4.05,1.74,-0.99,1.33,-0.63,
102.092,-3.03,-4.12,1.77,-0.99,1.33,-0.63,
102.094,-3.03,-4.12,1.77,-0.99,1.33,-0.59,
102.099,-3.10,-4.16,1.83,-0.99,1.33,-0.59,
102.099,-3.10,-4.16,1.83,-0.98,1.33,-0.54,
102.099,-3.10,-4.16,1.83,-0.97,1.32,-0.49,
102.103,-3.10,-4.25,1.87,-0.97,1.32,-0.49,
102.104,-3.10,-4.25,1.87,-0.97,1.30,-0.45,
102.105,-3.10,-4.25,1.87,-0.96,1.29,-0.41,
102.107,-3.00,-4.39,1.91,-0.96,1.29,-0.41,
102.108,-3.00,-4.39,1.91,-0.95,1.26,-0.37,
102.109,-3.00,-4.39,1.91,-0.94,1.24,-0.33,
102.113,-2.73,-4.61,1.92,-0.94,1.24,-0.33,
102.113,-2.73,-4.61,1.92,-0.93,1.21,-0.29,
102.116,-2.73,-4.61,1.92,-0.93,1.17,-0.26,
102.117,-2.40,-4.87,1.91,-0.93,1.17,-0.26,
102.118,-2.40,-4.87,1.91,-0.92,1.14,-0.23,
102.119,-2.40,-4.87,1.91,-0.92,1.10,-0.20,
102.122,-2.11,-5.09,1.87,-0.92,1.10,-0.20,
102.122,-2.11,-5.09,1.87,-0.91,1.06,-0.16,
102.124,-2.11,-5.09,1.87,-0.90,1.01,-0.13,
102.127,-1.92,-5.25,1.83,-0.90,1.01,-0.13,
102.127,-1.92,-5.25,1.83,-0.90,0.97,-0.10,
102.129,-1.92,-5.25,1.83,-0.89,0.93,-0.07,
102.132,-1.76,-5.32,1.78,-0.89,0.93,-0.07,
102.133,-1.76,-5.32,1.78,-0.89,0.88,-0.04,
102.134,-1.76,-5.32,1.78,-0.89,0.83,-0.01,
102.136,-1.64,-5.38,1.76,-0.89,0.83,-0.01,
102.137,-1.64,-5.38,1.76,-0.89,0.79,0.02,
102.139,-1.64,-5.38,1.76,-0.89,0.74,0.05,
102.141,-1.52,-5.45,1.72,-0.89,0.74,0.05,
102.141,-1.52,-5.45,1.72,-0.89,0.69,0.08,
102.144,-1.52,-5.45,1.72,-0.90,0.65,0.11,
102.145,-1.52,-5.45,1.72,-0.90,0.60,0.14,
102.145,-1.41,-5.52,1.69,-0.90,0.60,0.14,
102.148,-1.41,-5.52,1.69,-0.91,0.56,0.18,
102.15,-1.41,-5.52,1.69,-0.91,0.52,0.21,
102.151,-1.35,-5.60,1.69,-0.91,0.52,0.21,
102.153,-1.35,-5.60,1.69,-0.92,0.49,0.25,
102.156,-1.31,-5.61,1.69,-0.92,0.49,0.25,
102.156,-1.31,-5.61,1.69,-0.93,0.46,0.30,
102.157,-1.31,-5.61,1.69,-0.93,0.44,0.34,
102.161,-1.31,-5.61,1.69,-0.93,0.42,0.40,
102.161,-1.33,-5.61,1.69,-0.93,0.42,0.40,
102.162,-1.33,-5.61,1.69,-0.94,0.41,0.45,
102.171,-1.37,-5.55,1.72,-0.94,0.41,0.45,
102.171,-1.37,-5.55,1.72,-0.94,0.40,0.51,
102.172,-1.37,-5.55,1.72,-0.93,0.40,0.57,
102.172,-1.43,-5.44,1.80,-0.93,0.40,0.57,
102.172,-1.43,-5.44,1.80,-0.93,0.40,0.63,
102.173,-1.43,-5.44,1.80,-0.92,0.41,0.70,
102.175,-1.54,-5.28,1.90,-0.92,0.41,0.70,
102.176,-1.54,-5.28,1.90,-0.91,0.42,0.77,
102.177,-1.54,-5.28,1.90,-0.89,0.43,0.84,
102.18,-1.65,-5.07,2.04,-0.89,0.43,0.84,
102.181,-1.65,-5.07,2.04,-0.87,0.45,0.91,
102.187,-1.65,-5.07,2.04,-0.84,0.48,0.98,
102.188,-1.76,-4.77,2.16,-0.84,0.48,0.98,
102.188,-1.76,-4.77,2.16,-0.82,0.50,1.06,
102.188,-1.76,-4.77,2.16,-0.78,0.54,1.13,
102.19,-1.76,-4.77,2.16,-0.74,0.57,1.20,
102.191,-1.90,-4.42,2.30,-0.74,0.57,1.20,
102.192,-1.90,-4.42,2.30,-0.70,0.60,1.27,
102.195,-2.05,-4.01,2.43,-0.70,0.60,1.27,
102.195,-2.05,-4.01,2.43,-0.65,0.64,1.35,
102.196,-2.05,-4.01,2.43,-0.59,0.67,1.42,
102.199,-2.05,-4.01,2.43,-0.53,0.70,1.49,
102.2,-2.18,-3.48,2.52,-0.53,0.70,1.49,
102.201,-2.18,-3.48,2.52,-0.47,0.73,1.55,
102.203,-2.31,-2.91,2.57,-0.47,0.73,1.55,
102.204,-2.31,-2.91,2.57,-0.40,0.76,1.61,
102.206,-2.31,-2.91,2.57,-0.33,0.79,1.67,
102.209,-2.31,-2.91,2.57,-0.26,0.81,1.73,
102.209,-2.42,-2.32,2.57,-0.26,0.81,1.73,
102.211,-2.42,-2.32,2.57,-0.18,0.84,1.78,
102.215,-2.42,-2.32,2.57,-0.11,0.86,1.82,
102.215,-2.47,-1.75,2.44,-0.11,0.86,1.82,
102.216,-2.47,-1.75,2.44,-0.03,0.87,1.86,
102.218,-2.42,-1.22,2.29,-0.03,0.87,1.86,
102.219,-2.42,-1.22,2.29,0.04,0.88,1.89,
102.221,-2.42,-1.22,2.29,0.11,0.89,1.91,
102.224,-2.42,-1.22,2.29,0.18,0.89,1.93,
102.225,-2.31,-0.76,2.09,0.18,0.89,1.93,
102.225,-2.31,-0.76,2.09,0.25,0.89,1.94,
102.228,-2.15,-0.37,1.83,0.25,0.89,1.94,
102.229,-2.15,-0.37,1.83,0.32,0.88,1.94,
102.23,-2.15,-0.37,1.83,0.38,0.87,1.94,
102.233,-2.15,-0.37,1.83,0.44,0.86,1.93,
102.234,-2.02,0.02,1.53,0.44,0.86,1.93,
102.235,-2.02,0.02,1.53,0.50,0.84,1.91,
102.238,-1.82,0.33,1.23,0.50,0.84,1.91,
102.238,-1.82,0.33,1.23,0.55,0.82,1.90,
102.241,-1.82,0.33,1.23,0.60,0.79,1.88,
102.243,-1.58,0.62,0.89,0.60,0.79,1.88,
102.243,-1.58,0.62,0.89,0.65,0.76,1.85,
102.246,-1.58,0.62,0.89,0.70,0.73,1.82,
102.251,-1.33,0.85,0.56,0.70,0.73,1.82,
102.252,-1.33,0.85,0.56,0.74,0.69,1.79,
102.252,-1.33,0.85,0.56,0.79,0.66,1.76,
102.253,-1.10,1.08,0.23,0.79,0.66,1.76,
102.253,-1.10,1.08,0.23,0.83,0.62,1.72,
102.254,-1.10,1.08,0.23,0.87,0.59,1.69,
102.257,-0.95,1.24,-0.04,0.87,0.59,1.69,
102.257,-0.95,1.24,-0.04,0.90,0.55,1.65,
102.259,-0.95,1.24,-0.04,0.94,0.51,1.61,
102.263,-0.95,1.24,-0.04,0.98,0.47,1.57,
102.263,-0.76,1.38,-0.35,0.98,0.47,1.57,
102.265,-0.76,1.38,-0.35,1.01,0.43,1.53,
102.267,-0.56,1.45,-0.66,1.01,0.43,1.53,
102.267,-0.56,1.45,-0.66,1.04,0.38,1.48,
102.269,-0.56,1.45,-0.66,1.06,0.35,1.44,
102.271,-0.36,1.44,-1.03,1.06,0.35,1.44,
102.271,-0.36,1.44,-1.03,1.09,0.31,1.39,
102.274,-0.36,1.44,-1.03,1.11,0.27,1.34,
102.278,-0.09,1.36,-1.39,1.11,0.27,1.34,
102.278,-0.09,1.36,-1.39,1.12,0.23,1.29,
102.28,-0.09,1.36,-1.39,1.13,0.20,1.24,
102.282,0.14,1.21,-1.75,1.13,0.20,1.24,
102.282,0.14,1.21,-1.75,1.13,0.16,1.19,
102.283,0.14,1.21,-1.75,1.13,0.13,1.15,
102.287,0.14,1.21,-1.75,1.12,0.09,1.10,
102.287,0.33,1.06,-2.10,1.12,0.09,1.10,
102.288,0.33,1.06,-2.10,1.11,0.05,1.05,
102.292,0.33,1.06,-2.10,1.09,0.02,1.01,
102.292,0.52,0.90,-2.39,1.09,0.02,1.01,
102.293,0.52,0.90,-2.39,1.07,-0.02,0.97,
102.297,0.52,0.90,-2.39,1.04,-0.06,0.93,
102.297,0.67,0.68,-2.68,1.04,-0.06,0.93,
102.299,0.67,0.68,-2.68,1.01,-0.09,0.89,
102.3,0.82,0.46,-2.94,1.01,-0.09,0.89,
102.301,0.82,0.46,-2.94,0.97,-0.13,0.84,
102.304,0.82,0.46,-2.94,0.93,-0.17,0.81,
102.305,0.93,0.25,-3.14,0.93,-0.17,0.81,
102.306,0.93,0.25,-3.14,0.88,-0.21,0.77,
102.308,0.93,0.25,-3.14,0.83,-0.25,0.73,
102.311,0.93,0.25,-3.14,0.78,-0.28,0.69,
102.312,1.07,-0.00,-3.32,0.78,-0.28,0.69,
102.313,1.07,-0.00,-3.32,0.72,-0.32,0.65,
102.316,1.07,-0.00,-3.32,0.65,-0.36,0.62,
102.316,1.17,-0.24,-3.47,0.65,-0.36,0.62,
102.318,1.17,-0.24,-3.47,0.59,-0.39,0.58,
102.321,1.23,-0.41,-3.58,0.59,-0.39,0.58,
102.321,1.23,-0.41,-3.58,0.52,-0.42,0.55,
102.322,1.23,-0.41,-3.58,0.44,-0.44,0.52,
102.325,1.22,-0.55,-3.67,0.44,-0.44,0.52,
102.326,1.22,-0.55,-3.67,0.37,-0.47,0.49,
102.327,1.22,-0.55,-3.67,0.28,-0.49,0.47,
102.331,1.17,-0.68,-3.70,0.28,-0.49,0.47,
102.332,1.17,-0.68,-3.70,0.20,-0.51,0.45,
102.332,1.17,-0.68,-3.70,0.12,-0.53,0.43,
102.335,1.17,-0.68,-3.70,0.03,-0.54,0.41,
102.335,1.14,-0.82,-3.67,0.03,-0.54,0.41,
102.338,1.14,-0.82,-3.67,-0.06,-0.55,0.39,
102.339,1.13,-0.93,-3.58,-0.06,-0.55,0.39,
102.34,1.13,-0.93,-3.58,-0.15,-0.56,0.37,
102.342,1.13,-0.93,-3.58,-0.24,-0.57,0.36,
102.345,1.13,-0.93,-3.58,-0.32,-0.58,0.35,
102.345,1.12,-1.08,-3.41,-0.32,-0.58,0.35,
102.349,1.12,-1.08,-3.41,-0.41,-0.58,0.33,
102.35,1.14,-1.16,-3.20,-0.41,-0.58,0.33,
102.35,1.14,-1.16,-3.20,-0.50,-0.58,0.32,
102.352,1.14,-1.16,-3.20,-0.58,-0.57,0.31,
102.354,1.20,-1.27,-2.96,-0.58,-0.57,0.31,
102.355,1.20,-1.27,-2.96,-0.66,-0.55,0.30,
102.356,1.20,-1.27,-2.96,-0.74,-0.53,0.30,
102.359,1.20,-1.33,-2.70,-0.74,-0.53,0.30,
102.36,1.20,-1.33,-2.70,-0.82,-0.51,0.29,
102.363,1.20,-1.33,-2.70,-0.89,-0.48,0.29,
102.364,1.18,-1.38,-2.44,-0.89,-0.48,0.29,
102.365,1.18,-1.38,-2.44,-0.96,-0.44,0.29,
102.373,1.18,-1.38,-2.44,-1.03,-0.40,0.30,
102.373,1.17,-1.41,-2.18,-1.03,-0.40,0.30,
102.373,1.17,-1.41,-2.18,-1.10,-0.36,0.30,
102.374,1.17,-1.41,-2.18,-1.16,-0.31,0.31,
102.374,1.11,-1.43,-1.86,-1.16,-0.31,0.31,
102.374,1.11,-1.43,-1.86,-1.22,-0.25,0.31,
102.377,1.11,-1.43,-1.86,-1.27,-0.20,0.32,
102.379,1.11,-1.43,-1.86,-1.32,-0.14,0.33,
102.379,1.03,-1.51,-1.53,-1.32,-0.14,0.33,
102.387,1.03,-1.51,-1.53,-1.37,-0.07,0.34,
102.387,0.87,-1.44,-1.19,-1.37,-0.07,0.34,
102.387,0.87,-1.44,-1.19,-1.42,0.00,0.35,
102.388,0.87,-1.44,-1.19,-1.45,0.07,0.37,
102.388,0.69,-1.34,-0.82,-1.45,0.07,0.37,
102.388,0.69,-1.34,-0.82,-1.48,0.15,0.38,
102.391,0.69,-1.34,-0.82,-1.51,0.23,0.40,
102.394,0.69,-1.34,-0.82,-1.53,0.31,0.41,
102.394,0.55,-1.17,-0.47,-1.53,0.31,0.41,
102.395,0.55,-1.17,-0.47,-1.55,0.39,0.43,
102.398,0.55,-1.17,-0.47,-1.56,0.47,0.44,
102.401,0.42,-1.04,-0.11,-1.56,0.47,0.44,
102.401,0.42,-1.04,-0.11,-1.56,0.54,0.45,
102.403,0.42,-1.04,-0.11,-1.56,0.62,0.46,
102.403,0.37,-0.91,0.31,-1.56,0.62,0.46,
102.404,0.37,-0.91,0.31,-1.55,0.69,0.48,
102.408,0.30,-0.74,0.69,-1.55,0.69,0.48,
102.408,0.30,-0.74,0.69,-1.54,0.76,0.49,
102.41,0.30,-0.74,0.69,-1.52,0.83,0.49,
102.414,0.30,-0.74,0.69,-1.50,0.89,0.50,
102.415,0.13,-0.51,1.03,-1.50,0.89,0.50,
102.415,0.13,-0.51,1.03,-1.47,0.95,0.50,
102.417,0.13,-0.51,1.03,-1.44,1.00,0.50,
102.417,0.04,-0.26,1.35,-1.44,1.00,0.50,
102.42,0.04,-0.26,1.35,-1.41,1.05,0.50,
102.421,0.04,-0.26,1.35,-1.37,1.10,0.50,
102.422,-0.02,-0.04,1.59,-1.37,1.10,0.50,
102.424,-0.02,-0.04,1.59,-1.33,1.14,0.49,
102.427,-0.02,-0.04,1.59,-1.28,1.18,0.49,
102.428,-0.05,0.20,1.76,-1.28,1.18,0.49,
102.43,-0.05,0.20,1.76,-1.24,1.21,0.48,
102.433,-0.06,0.42,1.87,-1.24,1.21,0.48,
102.433,-0.06,0.42,1.87,-1.19,1.25,0.47,
102.434,-0.06,0.42,1.87,-1.14,1.28,0.45,
102.437,-0.09,0.60,1.93,-1.14,1.28,0.45,
102.437,-0.09,0.60,1.93,-1.09,1.30,0.44,
102.439,-0.09,0.60,1.93,-1.04,1.32,0.43,
102.442,-0.08,0.82,1.94,-1.04,1.32,0.43,
102.442,-0.08,0.82,1.94,-0.99,1.33,0.42,
102.444,-0.08,0.82,1.94,-0.93,1.34,0.40,
102.452,-0.09,0.99,1.89,-0.93,1.34,0.40,
102.453,-0.09,0.99,1.89,-0.88,1.35,0.39,
102.453,-0.09,0.99,1.89,-0.83,1.35,0.37,
102.453,-0.09,0.99,1.89,-0.78,1.35,0.35,
102.453,-0.10,1.14,1.82,-0.78,1.35,0.35,
102.454,-0.10,1.14,1.82,-0.73,1.35,0.33,
102.455,-0.11,1.27,1.65,-0.73,1.35,0.33,
102.456,-0.11,1.27,1.65,-0.68,1.34,0.31,
102.459,-0.11,1.27,1.65,-0.63,1.34,0.29,
102.46,-0.11,1.27,1.65,-0.59,1.33,0.28,
102.461,-0.14,1.38,1.41,-0.59,1.33,0.28,
102.466,-0.14,1.38,1.41,-0.55,1.32,0.26,
102.466,-0.17,1.51,1.16,-0.55,1.32,0.26,
102.466,-0.17,1.51,1.16,-0.51,1.31,0.24,
102.468,-0.17,1.51,1.16,-0.48,1.30,0.23,
102.471,-0.19,1.57,0.87,-0.48,1.30,0.23,
102.471,-0.19,1.57,0.87,-0.45,1.28,0.21,
102.472,-0.19,1.57,0.87,-0.42,1.27,0.20,
102.475,-0.19,1.57,0.87,-0.39,1.25,0.19,
102.475,-0.21,1.64,0.59,-0.39,1.25,0.19,
102.478,-0.21,1.64,0.59,-0.37,1.23,0.18,
102.48,-0.24,1.65,0.32,-0.37,1.23,0.18,
102.48,-0.24,1.65,0.32,-0.36,1.21,0.17,
102.482,-0.24,1.65,0.32,-0.34,1.19,0.16,
102.485,-0.24,1.65,0.32,-0.33,1.17,0.15,
102.485,-0.28,1.66,0.11,-0.33,1.17,0.15,
102.488,-0.28,1.66,0.11,-0.31,1.15,0.15,
102.489,-0.28,1.66,0.11,-0.30,1.12,0.14,
102.49,-0.27,1.68,-0.10,-0.30,1.12,0.14,
102.493,-0.27,1.68,-0.10,-0.29,1.10,0.14,
102.495,-0.30,1.74,-0.30,-0.29,1.10,0.14,
102.495,-0.30,1.74,-0.30,-0.28,1.08,0.14,
102.497,-0.30,1.74,-0.30,-0.27,1.05,0.14,
102.5,-0.32,1.76,-0.47,-0.27,1.05,0.14,
102.5,-0.32,1.76,-0.47,-0.26,1.03,0.15,
102.502,-0.32,1.76,-0.47,-0.25,1.00,0.15,
102.505,-0.32,1.76,-0.47,-0.24,0.98,0.15,
102.505,-0.33,1.78,-0.61,-0.24,0.98,0.15,
102.507,-0.33,1.78,-0.61,-0.24,0.95,0.16,
102.509,-0.33,1.78,-0.61,-0.24,0.93,0.16,
102.51,-0.34,1.75,-0.75,-0.24,0.93,0.16,
102.512,-0.34,1.75,-0.75,-0.23,0.90,0.17,
102.514,-0.34,1.75,-0.75,-0.23,0.87,0.17,
102.514,-0.35,1.76,-0.87,-0.23,0.87,0.17,
102.516,-0.35,1.76,-0.87,-0.24,0.84,0.18,
102.519,-0.32,1.73,-0.98,-0.24,0.84,0.18,
102.52,-0.32,1.73,-0.98,-0.24,0.81,0.18,
102.521,-0.32,1.73,-0.98,-0.24,0.78,0.19,
102.523,-0.32,1.73,-0.98,-0.25,0.75,0.20,
102.524,-0.32,1.70,-1.07,-0.25,0.75,0.20,
102.526,-0.32,1.70,-1.07,-0.25,0.72,0.21,
102.529,-0.32,1.70,-1.07,-0.26,0.69,0.21,
102.529,-0.32,1.69,-1.14,-0.26,0.69,0.21,
102.531,-0.32,1.69,-1.14,-0.27,0.66,0.22,
102.533,-0.30,1.67,-1.21,-0.27,0.66,0.22,
102.534,-0.30,1.67,-1.21,-0.28,0.63,0.23,
102.535,-0.30,1.67,-1.21,-0.29,0.60,0.24,
102.539,-0.30,1.67,-1.21,-0.30,0.58,0.24,
102.54,-0.28,1.67,-1.25,-0.30,0.58,0.24,
102.54,-0.28,1.67,-1.25,-0.31,0.56,0.25,
102.544,-0.26,1.65,-1.29,-0.31,0.56,0.25,
102.544,-0.26,1.65,-1.29,-0.32,0.53,0.25,
102.545,-0.26,1.65,-1.29,-0.33,0.51,0.26,
102.549,-0.26,1.65,-1.29,-0.35,0.49,0.26,
102.549,-0.21,1.64,-1.31,-0.35,0.49,0.26,
102.551,-0.21,1.64,-1.31,-0.36,0.47,0.26,
102.553,-0.21,1.64,-1.31,-0.37,0.45,0.27,
102.553,-0.17,1.62,-1.33,-0.37,0.45,0.27,
102.555,-0.17,1.62,-1.33,-0.38,0.44,0.27,
102.557,-0.14,1.60,-1.32,-0.38,0.44,0.27,
102.557,-0.14,1.60,-1.32,-0.40,0.42,0.28,
102.562,-0.14,1.60,-1.32,-0.41,0.41,0.28,
102.567,-0.14,1.60,-1.32,-0.42,0.39,0.29,
102.567,-0.11,1.57,-1.27,-0.42,0.39,0.29,
102.567,-0.11,1.57,-1.27,-0.43,0.38,0.29,
102.568,-0.11,1.57,-1.27,-0.44,0.37,0.30,
102.568,-0.07,1.58,-1.21,-0.44,0.37,0.30,
102.57,-0.07,1.58,-1.21,-0.45,0.36,0.31,
102.572,-0.07,1.58,-1.21,-0.46,0.35,0.32,
102.573,-0.03,1.58,-1.11,-0.46,0.35,0.32,
102.574,-0.03,1.58,-1.11,-0.47,0.34,0.33,
102.577,0.01,1.58,-0.99,-0.47,0.34,0.33,
102.577,0.01,1.58,-0.99,-0.47,0.34,0.34,
102.581,0.01,1.58,-0.99,-0.48,0.34,0.35,
102.582,0.01,1.58,-0.99,-0.48,0.33,0.36,
102.582,0.12,1.57,-0.87,-0.48,0.33,0.36,
102.584,0.12,1.57,-0.87,-0.47,0.33,0.37,
102.586,0.12,1.57,-0.87,-0.47,0.33,0.38,
102.587,0.18,1.55,-0.75,-0.47,0.33,0.38,
102.589,0.18,1.55,-0.75,-0.46,0.33,0.39,
102.591,0.18,1.55,-0.75,-0.46,0.33,0.40,
102.592,0.26,1.54,-0.60,-0.46,0.33,0.40,
102.595,0.26,1.54,-0.60,-0.45,0.33,0.41,
102.597,0.34,1.52,-0.43,-0.45,0.33,0.41,
102.598,0.34,1.52,-0.43,-0.44,0.32,0.42,
102.598,0.34,1.52,-0.43,-0.43,0.32,0.43,
102.602,0.43,1.49,-0.28,-0.43,0.32,0.43,
102.602,0.43,1.49,-0.28,-0.42,0.31,0.43,
102.604,0.43,1.49,-0.28,-0.40,0.31,0.44,
102.606,0.54,1.44,-0.16,-0.40,0.31,0.44,
102.606,0.54,1.44,-0.16,-0.39,0.30,0.45,
102.609,0.54,1.44,-0.16,-0.37,0.30,0.46,
102.612,0.54,1.44,-0.16,-0.35,0.29,0.46,
102.613,0.66,1.41,-0.04,-0.35,0.29,0.46,
102.614,0.66,1.41,-0.04,-0.33,0.28,0.47,
102.616,0.66,1.41,-0.04,-0.30,0.28,0.48,
102.616,0.76,1.38,0.05,-0.30,0.28,0.48,
102.618,0.76,1.38,0.05,-0.28,0.27,0.49,
102.621,0.88,1.37,0.15,-0.28,0.27,0.49,
102.621,0.88,1.37,0.15,-0.26,0.26,0.50,
102.623,0.88,1.37,0.15,-0.23,0.26,0.51,
102.626,0.95,1.40,0.24,-0.23,0.26,0.51,
102.626,0.95,1.40,0.24,-0.20,0.25,0.52,
102.629,0.95,1.40,0.24,-0.17,0.24,0.53,
102.631,0.95,1.40,0.24,-0.14,0.23,0.53,
102.632,1.05,1.42,0.31,-0.14,0.23,0.53,
102.633,1.05,1.42,0.31,-0.11,0.22,0.54,
102.636,1.05,1.42,0.31,-0.08,0.21,0.55,
102.636,1.19,1.42,0.37,-0.08,0.21,0.55,
102.637,1.19,1.42,0.37,-0.05,0.19,0.55,
102.64,1.35,1.36,0.41,-0.05,0.19,0.55,
102.64,1.35,1.36,0.41,-0.01,0.17,0.56,
102.642,1.35,1.36,0.41,0.02,0.15,0.56,
102.645,1.53,1.31,0.44,0.02,0.15,0.56,
102.646,1.53,1.31,0.44,0.06,0.13,0.57,
102.648,1.53,1.31,0.44,0.09,0.11,0.57,
102.649,1.69,1.24,0.44,0.09,0.11,0.57,
102.65,1.69,1.24,0.44,0.13,0.09,0.57,
102.652,1.69,1.24,0.44,0.16,0.07,0.58,
102.654,1.86,1.16,0.41,0.16,0.07,0.58,
102.655,1.86,1.16,0.41,0.20,0.05,0.58,
102.657,1.86,1.16,0.41,0.23,0.02,0.58,
102.659,1.86,1.16,0.41,0.26,-0.01,0.58,
102.66,2.03,1.12,0.38,0.26,-0.01,0.58,
102.662,2.03,1.12,0.38,0.30,-0.04,0.58,
102.668,2.03,1.12,0.38,0.33,-0.07,0.58,
102.668,2.19,1.05,0.35,0.33,-0.07,0.58,
102.669,2.19,1.05,0.35,0.37,-0.10,0.58,
102.67,2.40,0.94,0.28,0.37,-0.10,0.58,
102.67,2.40,0.94,0.28,0.40,-0.13,0.59,
