
time,ax,ay,az,wx,wy,wz,
47.998,-2.59,0.39,1.78,0.29,-2.35,-0.17,
48.0,-2.21,0.39,1.49,0.29,-2.35,-0.17,
48.0,-2.21,0.39,1.49,0.31,-2.39,-0.15,
48.002,-2.21,0.39,1.49,0.33,-2.41,-0.13,
48.004,-1.85,0.39,1.14,0.33,-2.41,-0.13,
48.005,-1.85,0.39,1.14,0.34,-2.41,-0.12,
48.008,-1.85,0.39,1.14,0.35,-2.39,-0.11,
48.009,-1.51,0.38,0.79,0.35,-2.39,-0.11,
48.01,-1.51,0.38,0.79,0.35,-2.36,-0.09,
48.012,-1.51,0.38,0.79,0.35,-2.31,-0.09,
48.014,-1.21,0.36,0.45,0.35,-2.31,-0.09,
48.014,-1.21,0.36,0.45,0.34,-2.25,-0.07,
48.017,-1.21,0.36,0.45,0.33,-2.17,-0.06,
48.019,-1.21,0.36,0.45,0.32,-2.07,-0.06,
48.019,-0.90,0.37,0.14,0.32,-2.07,-0.06,
48.022,-0.90,0.37,0.14,0.30,-1.96,-0.05,
48.024,-0.54,0.44,-0.16,0.30,-1.96,-0.05,
48.024,-0.54,0.44,-0.16,0.28,-1.82,-0.04,
48.027,-0.54,0.44,-0.16,0.26,-1.67,-0.04,
48.029,-0.54,0.44,-0.16,0.24,-1.51,-0.04,
48.029,-0.20,0.45,-0.53,0.24,-1.51,-0.04,
48.031,-0.20,0.45,-0.53,0.21,-1.33,-0.04,
48.034,0.12,0.39,-0.88,0.21,-1.33,-0.04,
48.034,0.12,0.39,-0.88,0.18,-1.14,-0.04,
48.037,0.12,0.39,-0.88,0.15,-0.94,-0.04,
48.039,0.12,0.39,-0.88,0.12,-0.73,-0.04,
48.039,0.41,0.31,-1.19,0.12,-0.73,-0.04,
48.046,0.41,0.31,-1.19,0.08,-0.52,-0.04,
48.046,0.41,0.31,-1.19,0.04,-0.31,-0.05,
48.047,0.66,0.22,-1.44,0.04,-0.31,-0.05,
48.047,0.66,0.22,-1.44,-0.00,-0.10,-0.05,
48.048,0.87,0.09,-1.61,-0.00,-0.10,-0.05,
48.048,0.87,0.09,-1.61,-0.05,0.11,-0.06,
48.051,0.87,0.09,-1.61,-0.10,0.31,-0.07,
48.053,0.87,0.09,-1.61,-0.14,0.49,-0.07,
48.053,1.02,-0.03,-1.67,-0.14,0.49,-0.07,
48.056,1.02,-0.03,-1.67,-0.19,0.67,-0.08,
48.058,1.02,-0.03,-1.67,-0.23,0.84,-0.09,
48.059,1.10,-0.19,-1.60,-0.23,0.84,-0.09,
48.06,1.10,-0.19,-1.60,-0.28,1.00,-0.10,
48.063,1.12,-0.29,-1.47,-0.28,1.00,-0.10,
48.063,1.12,-0.29,-1.47,-0.32,1.14,-0.12,
48.065,1.12,-0.29,-1.47,-0.36,1.28,-0.13,
48.068,1.14,-0.39,-1.29,-0.36,1.28,-0.13,
48.068,1.14,-0.39,-1.29,-0.40,1.40,-0.14,
48.07,1.14,-0.39,-1.29,-0.43,1.51,-0.15,
48.073,1.14,-0.39,-1.29,-0.46,1.62,-0.16,
48.073,1.08,-0.48,-1.10,-0.46,1.62,-0.16,
48.075,1.08,-0.48,-1.10,-0.49,1.71,-0.17,
48.078,1.08,-0.48,-1.10,-0.51,1.80,-0.19,
48.078,1.02,-0.57,-0.91,-0.51,1.80,-0.19,
48.08,1.02,-0.57,-0.91,-0.54,1.87,-0.20,
48.083,1.02,-0.57,-0.91,-0.55,1.94,-0.21,
48.083,0.99,-0.69,-0.78,-0.55,1.94,-0.21,
48.085,0.99,-0.69,-0.78,-0.58,2.00,-0.22,
48.087,0.94,-0.85,-0.63,-0.58,2.00,-0.22,
48.087,0.94,-0.85,-0.63,-0.59,2.04,-0.23,
48.089,0.94,-0.85,-0.63,-0.61,2.08,-0.24,
48.092,0.94,-0.85,-0.63,-0.62,2.10,-0.25,
48.092,0.88,-1.03,-0.47,-0.62,2.10,-0.25,
48.094,0.88,-1.03,-0.47,-0.64,2.12,-0.26,
48.097,0.75,-1.22,-0.28,-0.64,2.12,-0.26,
48.097,0.75,-1.22,-0.28,-0.64,2.11,-0.27,
48.1,0.75,-1.22,-0.28,-0.65,2.09,-0.28,
48.102,0.51,-1.50,-0.10,-0.65,2.09,-0.28,
48.102,0.51,-1.50,-0.10,-0.66,2.04,-0.29,
48.104,0.51,-1.50,-0.10,-0.66,1.97,-0.30,
48.106,0.51,-1.50,-0.10,-0.66,1.88,-0.31,
48.107,0.21,-1.73,0.21,-0.66,1.88,-0.31,
48.109,0.21,-1.73,0.21,-0.66,1.76,-0.32,
48.111,-0.11,-1.80,0.70,-0.66,1.76,-0.32,
48.111,-0.11,-1.80,0.70,-0.65,1.61,-0.33,
48.114,-0.11,-1.80,0.70,-0.64,1.44,-0.34,
48.116,-0.11,-1.80,0.70,-0.61,1.25,-0.34,
48.117,-0.48,-1.84,1.31,-0.61,1.25,-0.34,
48.119,-0.48,-1.84,1.31,-0.58,1.03,-0.34,
48.122,-0.87,-1.82,2.07,-0.58,1.03,-0.34,
48.122,-0.87,-1.82,2.07,-0.55,0.79,-0.33,
48.124,-0.87,-1.82,2.07,-0.50,0.54,-0.32,
48.126,-1.27,-1.72,2.74,-0.50,0.54,-0.32,
48.126,-1.27,-1.72,2.74,-0.45,0.28,-0.30,
48.128,-1.27,-1.72,2.74,-0.39,0.01,-0.28,
48.131,-1.58,-1.60,3.30,-0.39,0.01,-0.28,
48.131,-1.58,-1.60,3.30,-0.33,-0.27,-0.25,
48.133,-1.58,-1.60,3.30,-0.26,-0.55,-0.22,
48.137,-1.87,-1.49,3.69,-0.26,-0.55,-0.22,
48.137,-1.87,-1.49,3.69,-0.18,-0.82,-0.19,
48.138,-1.87,-1.49,3.69,-0.10,-1.08,-0.16,
48.141,-1.87,-1.49,3.69,-0.02,-1.33,-0.13,
48.141,-2.02,-1.41,3.92,-0.02,-1.33,-0.13,
48.143,-2.02,-1.41,3.92,0.06,-1.57,-0.10,
48.145,-2.02,-1.41,3.92,0.14,-1.79,-0.07,
48.145,-2.11,-1.32,3.95,0.14,-1.79,-0.07,
48.147,-2.11,-1.32,3.95,0.22,-2.00,-0.04,
48.15,-2.10,-1.25,3.89,0.22,-2.00,-0.04,
48.15,-2.10,-1.25,3.89,0.30,-2.19,-0.00,
48.152,-2.10,-1.25,3.89,0.37,-2.36,0.03,
48.155,-1.95,-1.19,3.66,0.37,-2.36,0.03,
48.155,-1.95,-1.19,3.66,0.44,-2.52,0.05,
48.157,-1.95,-1.19,3.66,0.50,-2.66,0.08,
48.16,-1.76,-1.12,3.43,0.50,-2.66,0.08,
48.16,-1.76,-1.12,3.43,0.56,-2.79,0.11,
48.162,-1.76,-1.12,3.43,0.61,-2.90,0.14,
48.164,-1.55,-1.09,3.14,0.61,-2.90,0.14,
48.164,-1.55,-1.09,3.14,0.66,-3.00,0.17,
48.167,-1.55,-1.09,3.14,0.71,-3.08,0.19,
48.169,-1.55,-1.09,3.14,0.74,-3.14,0.21,
48.17,-1.31,-1.01,2.83,0.74,-3.14,0.21,
48.172,-1.31,-1.01,2.83,0.77,-3.19,0.22,
48.174,-1.31,-1.01,2.83,0.80,-3.22,0.24,
48.174,-1.02,-0.89,2.45,0.80,-3.22,0.24,
48.177,-1.02,-0.89,2.45,0.82,-3.23,0.25,
48.179,-0.71,-0.63,2.08,0.82,-3.23,0.25,
48.18,-0.71,-0.63,2.08,0.82,-3.22,0.27,
48.183,-0.71,-0.63,2.08,0.83,-3.19,0.28,
48.184,-0.71,-0.63,2.08,0.83,-3.13,0.30,
48.184,-0.28,-0.28,1.67,0.83,-3.13,0.30,
48.186,-0.28,-0.28,1.67,0.82,-3.03,0.31,
48.19,0.20,-0.00,1.03,0.82,-3.03,0.31,
48.19,0.20,-0.00,1.03,0.80,-2.90,0.31,
48.192,0.20,-0.00,1.03,0.78,-2.75,0.32,
48.193,0.69,0.17,0.16,0.78,-2.75,0.32,
48.194,0.69,0.17,0.16,0.75,-2.56,0.33,
48.196,0.69,0.17,0.16,0.70,-2.34,0.33,
48.198,1.24,0.36,-0.66,0.70,-2.34,0.33,
48.199,1.24,0.36,-0.66,0.65,-2.10,0.33,
48.201,1.24,0.36,-0.66,0.60,-1.83,0.33,
48.203,1.80,0.54,-1.52,0.60,-1.83,0.33,
48.204,1.80,0.54,-1.52,0.53,-1.53,0.32,
48.206,1.80,0.54,-1.52,0.46,-1.22,0.31,
48.209,1.80,0.54,-1.52,0.38,-0.88,0.30,
48.21,2.28,0.62,-2.32,0.38,-0.88,0.30,
48.211,2.28,0.62,-2.32,0.28,-0.52,0.28,
48.214,2.28,0.62,-2.32,0.18,-0.14,0.26,
48.215,2.67,0.67,-3.09,0.18,-0.14,0.26,
48.216,2.67,0.67,-3.09,0.07,0.24,0.24,
48.218,2.67,0.67,-3.09,-0.05,0.63,0.22,
48.218,2.97,0.63,-3.84,-0.05,0.63,0.22,
48.22,2.97,0.63,-3.84,-0.17,1.02,0.19,
48.223,3.14,0.50,-4.26,-0.17,1.02,0.19,
48.223,3.14,0.50,-4.26,-0.30,1.39,0.16,
48.225,3.14,0.50,-4.26,-0.42,1.75,0.12,
48.228,3.21,0.35,-4.41,-0.42,1.75,0.12,
48.228,3.21,0.35,-4.41,-0.55,2.09,0.08,
48.23,3.21,0.35,-4.41,-0.67,2.41,0.03,
48.232,3.14,0.22,-4.19,-0.67,2.41,0.03,
48.233,3.14,0.22,-4.19,-0.79,2.70,-0.02,
48.235,3.14,0.22,-4.19,-0.89,2.96,-0.07,
48.237,2.95,0.21,-3.63,-0.89,2.96,-0.07,
48.237,2.95,0.21,-3.63,-0.99,3.20,-0.12,
48.24,2.95,0.21,-3.63,-1.08,3.41,-0.18,
48.242,2.64,0.24,-2.94,-1.08,3.41,-0.18,
48.242,2.64,0.24,-2.94,-1.16,3.61,-0.23,
48.244,2.64,0.24,-2.94,-1.22,3.79,-0.29,
48.247,2.26,0.28,-2.30,-1.22,3.79,-0.29,
48.247,2.26,0.28,-2.30,-1.28,3.96,-0.34,
48.249,2.26,0.28,-2.30,-1.32,4.10,-0.39,
48.252,1.85,0.33,-1.72,-1.32,4.10,-0.39,
48.252,1.85,0.33,-1.72,-1.36,4.23,-0.44,
48.254,1.85,0.33,-1.72,-1.38,4.34,-0.48,
48.257,1.85,0.33,-1.72,-1.39,4.44,-0.52,
48.257,1.39,0.30,-1.11,-1.39,4.44,-0.52,
48.262,1.39,0.30,-1.11,-1.40,4.52,-0.56,
48.262,0.97,0.22,-0.58,-1.40,4.52,-0.56,
48.262,0.97,0.22,-0.58,-1.39,4.58,-0.59,
48.264,0.97,0.22,-0.58,-1.38,4.62,-0.62,
48.266,0.55,0.10,-0.11,-1.38,4.62,-0.62,
48.266,0.55,0.10,-0.11,-1.37,4.65,-0.65,
48.269,0.55,0.10,-0.11,-1.34,4.66,-0.67,
48.271,0.10,0.02,0.34,-1.34,4.66,-0.67,
48.272,0.10,0.02,0.34,-1.32,4.65,-0.69,
48.274,0.10,0.02,0.34,-1.28,4.63,-0.70,
48.278,-0.42,-0.03,0.77,-1.28,4.63,-0.70,
48.278,-0.42,-0.03,0.77,-1.25,4.59,-0.71,
48.279,-0.42,-0.03,0.77,-1.21,4.53,-0.72,
48.286,-0.89,-0.04,1.12,-1.21,4.53,-0.72,
48.286,-0.89,-0.04,1.12,-1.17,4.46,-0.73,
48.286,-0.89,-0.04,1.12,-1.12,4.37,-0.73,
48.286,-0.89,-0.04,1.12,-1.08,4.27,-0.73,
48.286,-1.35,-0.03,1.43,-1.08,4.27,-0.73,
48.289,-1.35,-0.03,1.43,-1.03,4.16,-0.72,
48.291,-1.35,-0.03,1.43,-0.98,4.04,-0.71,
48.291,-1.76,0.01,1.70,-0.98,4.04,-0.71,
48.293,-1.76,0.01,1.70,-0.93,3.90,-0.70,
48.295,-2.15,0.07,1.89,-0.93,3.90,-0.70,
48.295,-2.15,0.07,1.89,-0.88,3.75,-0.68,
48.298,-2.15,0.07,1.89,-0.83,3.60,-0.66,
48.3,-2.15,0.07,1.89,-0.77,3.43,-0.65,
48.3,-2.47,0.11,2.01,-0.77,3.43,-0.65,
48.303,-2.47,0.11,2.01,-0.72,3.26,-0.63,
48.305,-2.47,0.11,2.01,-0.67,3.08,-0.60,
48.305,-2.74,0.14,2.07,-0.67,3.08,-0.60,
48.307,-2.74,0.14,2.07,-0.61,2.89,-0.59,
48.311,-2.98,0.17,2.09,-0.61,2.89,-0.59,
48.311,-2.98,0.17,2.09,-0.56,2.68,-0.57,
48.312,-2.98,0.17,2.09,-0.51,2.46,-0.55,
48.315,-3.21,0.19,2.16,-0.51,2.46,-0.55,
48.315,-3.21,0.19,2.16,-0.46,2.24,-0.53,
48.317,-3.21,0.19,2.16,-0.41,2.00,-0.52,
48.319,-3.36,0.28,2.30,-0.41,2.00,-0.52,
48.32,-3.36,0.28,2.30,-0.36,1.74,-0.50,
48.322,-3.36,0.28,2.30,-0.31,1.48,-0.48,
48.325,-3.36,0.28,2.30,-0.26,1.21,-0.47,
48.326,-3.47,0.33,2.43,-0.26,1.21,-0.47,
48.327,-3.47,0.33,2.43,-0.21,0.93,-0.45,
48.329,-3.47,0.33,2.43,-0.16,0.65,-0.43,
48.33,-3.56,0.38,2.63,-0.16,0.65,-0.43,
48.332,-3.56,0.38,2.63,-0.11,0.38,-0.42,
48.334,-3.56,0.38,2.63,-0.06,0.10,-0.40,
48.334,-3.66,0.44,2.72,-0.06,0.10,-0.40,
48.336,-3.66,0.44,2.72,-0.02,-0.17,-0.38,
48.339,-3.78,0.50,2.73,-0.02,-0.17,-0.38,
48.34,-3.78,0.50,2.73,0.03,-0.42,-0.36,
48.342,-3.78,0.50,2.73,0.08,-0.67,-0.33,
48.344,-3.96,0.55,2.67,0.08,-0.67,-0.33,
48.345,-3.96,0.55,2.67,0.12,-0.92,-0.31,
48.346,-3.96,0.55,2.67,0.16,-1.15,-0.28,
48.349,-4.05,0.60,2.58,0.16,-1.15,-0.28,
48.349,-4.05,0.60,2.58,0.21,-1.36,-0.25,
48.351,-4.05,0.60,2.58,0.25,-1.57,-0.21,
48.354,-4.11,0.56,2.42,0.25,-1.57,-0.21,
48.354,-4.11,0.56,2.42,0.29,-1.77,-0.18,
48.356,-4.11,0.56,2.42,0.32,-1.95,-0.14,
48.362,-4.11,0.56,2.42,0.36,-2.12,-0.10,
48.363,-4.09,0.42,2.28,0.36,-2.12,-0.10,
48.363,-4.09,0.42,2.28,0.40,-2.29,-0.06,
48.367,-4.09,0.42,2.28,0.43,-2.45,-0.02,
48.367,-3.99,0.33,2.16,0.43,-2.45,-0.02,
48.368,-3.99,0.33,2.16,0.47,-2.60,0.02,
48.369,-3.85,0.20,2.13,0.47,-2.60,0.02,
48.369,-3.85,0.20,2.13,0.50,-2.74,0.06,
48.371,-3.85,0.20,2.13,0.54,-2.87,0.10,
48.374,-3.62,0.09,2.10,0.54,-2.87,0.10,
48.374,-3.62,0.09,2.10,0.57,-3.00,0.13,
48.381,-3.62,0.09,2.10,0.60,-3.11,0.17,
48.381,-3.41,0.00,2.07,0.60,-3.11,0.17,
48.381,-3.41,0.00,2.07,0.63,-3.22,0.20,
48.381,-3.41,0.00,2.07,0.66,-3.32,0.23,
48.382,-3.15,-0.09,2.01,0.66,-3.32,0.23,
48.383,-3.15,-0.09,2.01,0.68,-3.42,0.26,
48.385,-3.15,-0.09,2.01,0.71,-3.50,0.29,
48.387,-2.83,-0.15,1.95,0.71,-3.50,0.29,
48.387,-2.83,-0.15,1.95,0.74,-3.58,0.32,
48.39,-2.83,-0.15,1.95,0.77,-3.65,0.35,
48.394,-2.51,-0.22,1.90,0.77,-3.65,0.35,
48.394,-2.51,-0.22,1.90,0.80,-3.72,0.38,
48.394,-2.51,-0.22,1.90,0.83,-3.78,0.40,
48.397,-2.12,-0.30,1.85,0.83,-3.78,0.40,
48.397,-2.12,-0.30,1.85,0.86,-3.82,0.42,
48.399,-2.12,-0.30,1.85,0.89,-3.87,0.43,
48.402,-1.72,-0.39,1.81,0.89,-3.87,0.43,
48.402,-1.72,-0.39,1.81,0.92,-3.90,0.45,
48.405,-1.72,-0.39,1.81,0.95,-3.93,0.46,
48.408,-1.72,-0.39,1.81,0.98,-3.95,0.47,
48.408,-1.32,-0.41,1.73,0.98,-3.95,0.47,
48.41,-1.32,-0.41,1.73,1.01,-3.95,0.48,
48.412,-1.32,-0.41,1.73,1.04,-3.95,0.49,
48.412,-0.92,-0.41,1.63,1.04,-3.95,0.49,
48.414,-0.92,-0.41,1.63,1.06,-3.94,0.50,
48.417,-0.52,-0.43,1.47,1.06,-3.94,0.50,
48.417,-0.52,-0.43,1.47,1.09,-3.92,0.50,
48.419,-0.52,-0.43,1.47,1.11,-3.88,0.50,
48.421,-0.16,-0.45,1.30,1.11,-3.88,0.50,
48.421,-0.16,-0.45,1.30,1.13,-3.84,0.50,
48.424,-0.16,-0.45,1.30,1.15,-3.79,0.50,
48.426,0.18,-0.45,1.10,1.15,-3.79,0.50,
48.426,0.18,-0.45,1.10,1.17,-3.73,0.50,
48.428,0.18,-0.45,1.10,1.18,-3.66,0.50,
48.431,0.18,-0.45,1.10,1.20,-3.58,0.49,
48.431,0.55,-0.45,0.88,1.20,-3.58,0.49,
48.433,0.55,-0.45,0.88,1.21,-3.50,0.48,
48.436,0.55,-0.45,0.88,1.22,-3.41,0.47,
48.436,0.91,-0.40,0.64,1.22,-3.41,0.47,
48.438,0.91,-0.40,0.64,1.23,-3.31,0.45,
48.442,0.91,-0.40,0.64,1.23,-3.21,0.44,
48.442,1.26,-0.37,0.42,1.23,-3.21,0.44,
48.447,1.26,-0.37,0.42,1.23,-3.11,0.42,
48.447,1.59,-0.34,0.17,1.23,-3.11,0.42,
48.447,1.59,-0.34,0.17,1.23,-3.01,0.39,
48.448,1.59,-0.34,0.17,1.23,-2.90,0.37,
48.45,1.85,-0.27,-0.04,1.23,-2.90,0.37,
48.451,1.85,-0.27,-0.04,1.23,-2.79,0.35,
48.453,1.85,-0.27,-0.04,1.22,-2.68,0.32,
48.455,2.03,-0.19,-0.25,1.22,-2.68,0.32,
48.455,2.03,-0.19,-0.25,1.20,-2.57,0.29,
48.458,2.03,-0.19,-0.25,1.19,-2.46,0.27,
48.461,2.14,-0.13,-0.47,1.19,-2.46,0.27,
48.461,2.14,-0.13,-0.47,1.17,-2.35,0.24,
48.462,2.14,-0.13,-0.47,1.15,-2.23,0.22,
48.465,2.14,-0.13,-0.47,1.13,-2.12,0.19,
48.465,2.14,-0.04,-0.70,1.13,-2.12,0.19,
48.468,2.14,-0.04,-0.70,1.11,-2.00,0.17,
48.47,2.08,-0.01,-0.94,1.11,-2.00,0.17,
48.47,2.08,-0.01,-0.94,1.08,-1.88,0.15,
48.472,2.08,-0.01,-0.94,1.05,-1.76,0.14,
48.475,2.02,0.04,-1.21,1.05,-1.76,0.14,
48.475,2.02,0.04,-1.21,1.01,-1.63,0.12,
48.478,2.02,0.04,-1.21,0.98,-1.51,0.11,
48.48,1.98,0.06,-1.44,0.98,-1.51,0.11,
48.48,1.98,0.06,-1.44,0.94,-1.38,0.10,
48.482,1.98,0.06,-1.44,0.90,-1.25,0.09,
48.484,1.92,0.08,-1.64,0.90,-1.25,0.09,
48.484,1.92,0.08,-1.64,0.86,-1.13,0.09,
48.487,1.92,0.08,-1.64,0.82,-1.00,0.09,
48.489,1.88,0.16,-1.79,0.82,-1.00,0.09,
48.489,1.88,0.16,-1.79,0.77,-0.87,0.09,
48.492,1.88,0.16,-1.79,0.73,-0.72,0.10,
48.494,1.94,0.31,-1.98,0.73,-0.72,0.10,
48.494,1.94,0.31,-1.98,0.69,-0.57,0.10,
48.496,1.94,0.31,-1.98,0.64,-0.41,0.10,
48.499,2.03,0.35,-2.32,0.64,-0.41,0.10,
48.499,2.03,0.35,-2.32,0.58,-0.24,0.11,
48.501,2.03,0.35,-2.32,0.53,-0.06,0.11,
48.504,2.03,0.35,-2.32,0.47,0.13,0.11,
48.504,2.05,0.32,-2.76,0.47,0.13,0.11,
48.506,2.05,0.32,-2.76,0.40,0.32,0.12,
48.509,2.10,0.29,-3.20,0.40,0.32,0.12,
48.509,2.10,0.29,-3.20,0.33,0.52,0.13,
48.511,2.10,0.29,-3.20,0.26,0.71,0.13,
48.513,2.18,0.35,-3.55,0.26,0.71,0.13,
48.513,2.18,0.35,-3.55,0.17,0.92,0.14,
48.516,2.18,0.35,-3.55,0.09,1.14,0.15,
48.518,2.33,0.43,-3.92,0.09,1.14,0.15,
48.519,2.33,0.43,-3.92,0.00,1.37,0.15,
48.521,2.33,0.43,-3.92,-0.09,1.61,0.14,
48.523,2.52,0.39,-4.38,-0.09,1.61,0.14,
48.523,2.52,0.39,-4.38,-0.18,1.85,0.13,
48.526,2.52,0.39,-4.38,-0.28,2.09,0.12,
48.528,2.63,0.29,-4.78,-0.28,2.09,0.12,
48.529,2.63,0.29,-4.78,-0.39,2.34,0.11,
48.53,2.63,0.29,-4.78,-0.49,2.57,0.09,
48.533,2.69,0.19,-5.03,-0.49,2.57,0.09,
48.533,2.69,0.19,-5.03,-0.60,2.80,0.07,
48.535,2.69,0.19,-5.03,-0.71,3.02,0.05,
48.54,2.69,0.19,-5.03,-0.82,3.23,0.03,
48.54,2.68,0.05,-5.07,-0.82,3.23,0.03,
48.54,2.68,0.05,-5.07,-0.93,3.42,0.01,
48.543,2.58,-0.13,-4.98,-0.93,3.42,0.01,
48.543,2.58,-0.13,-4.98,-1.03,3.60,-0.01,
48.545,2.58,-0.13,-4.98,-1.13,3.75,-0.04,
48.547,2.40,-0.25,-4.67,-1.13,3.75,-0.04,
48.547,2.40,-0.25,-4.67,-1.23,3.89,-0.07,
48.55,2.40,-0.25,-4.67,-1.31,4.01,-0.09,
48.552,2.13,-0.33,-4.18,-1.31,4.01,-0.09,
48.552,2.13,-0.33,-4.18,-1.40,4.12,-0.12,
48.554,2.13,-0.33,-4.18,-1.47,4.20,-0.16,
48.557,1.84,-0.36,-3.65,-1.47,4.20,-0.16,
48.557,1.84,-0.36,-3.65,-1.53,4.27,-0.19,
48.559,1.84,-0.36,-3.65,-1.59,4.33,-0.22,
48.562,1.47,-0.37,-3.09,-1.59,4.33,-0.22,
48.562,1.47,-0.37,-3.09,-1.64,4.37,-0.25,
48.564,1.47,-0.37,-3.09,-1.68,4.40,-0.27,
48.567,1.06,-0.32,-2.52,-1.68,4.40,-0.27,
48.567,1.06,-0.32,-2.52,-1.71,4.41,-0.29,
48.569,1.06,-0.32,-2.52,-1.73,4.41,-0.31,
48.572,0.67,-0.25,-1.93,-1.73,4.41,-0.31,
48.572,0.67,-0.25,-1.93,-1.75,4.40,-0.33,
48.576,0.67,-0.25,-1.93,-1.75,4.37,-0.34,
48.58,0.67,-0.25,-1.93,-1.75,4.33,-0.35,
48.58,0.28,-0.22,-1.38,-1.75,4.33,-0.35,
48.58,0.28,-0.22,-1.38,-1.74,4.28,-0.36,
48.582,0.28,-0.22,-1.38,-1.72,4.21,-0.37,
48.582,-0.09,-0.24,-0.80,-1.72,4.21,-0.37,
48.584,-0.09,-0.24,-0.80,-1.70,4.12,-0.38,
48.586,-0.43,-0.23,-0.24,-1.70,4.12,-0.38,
48.586,-0.43,-0.23,-0.24,-1.68,4.03,-0.38,
48.588,-0.43,-0.23,-0.24,-1.65,3.92,-0.38,
48.591,-0.43,-0.23,-0.24,-1.62,3.79,-0.37,
48.591,-0.70,-0.26,0.29,-1.62,3.79,-0.37,
48.593,-0.70,-0.26,0.29,-1.58,3.65,-0.37,
48.596,-0.70,-0.26,0.29,-1.53,3.50,-0.37,
48.596,-0.98,-0.23,0.77,-1.53,3.50,-0.37,
48.598,-0.98,-0.23,0.77,-1.49,3.33,-0.36,
48.601,-0.98,-0.23,0.77,-1.44,3.15,-0.35,
48.602,-1.22,-0.22,1.23,-1.44,3.15,-0.35,
48.603,-1.22,-0.22,1.23,-1.38,2.96,-0.34,
48.606,-1.42,-0.19,1.67,-1.38,2.96,-0.34,
48.606,-1.42,-0.19,1.67,-1.32,2.75,-0.32,
48.609,-1.42,-0.19,1.67,-1.26,2.53,-0.31,
48.611,-1.58,-0.24,2.06,-1.26,2.53,-0.31,
48.611,-1.58,-0.24,2.06,-1.20,2.30,-0.30,
48.613,-1.58,-0.24,2.06,-1.13,2.06,-0.28,
48.615,-1.72,-0.36,2.39,-1.13,2.06,-0.28,
48.616,-1.72,-0.36,2.39,-1.06,1.82,-0.27,
48.618,-1.72,-0.36,2.39,-0.98,1.56,-0.24,
48.62,-1.82,-0.45,2.66,-0.98,1.56,-0.24,
48.621,-1.82,-0.45,2.66,-0.91,1.29,-0.22,
48.626,-1.82,-0.45,2.66,-0.84,1.02,-0.20,
48.626,-1.82,-0.45,2.66,-0.76,0.76,-0.18,
48.627,-1.91,-0.55,2.86,-0.76,0.76,-0.18,
48.628,-1.91,-0.55,2.86,-0.70,0.49,-0.16,
48.63,-2.00,-0.68,2.99,-0.70,0.49,-0.16,
48.63,-2.00,-0.68,2.99,-0.63,0.22,-0.13,
48.632,-2.00,-0.68,2.99,-0.56,-0.04,-0.11,
48.635,-2.06,-0.80,3.03,-0.56,-0.04,-0.11,
48.635,-2.06,-0.80,3.03,-0.49,-0.29,-0.08,
48.637,-2.06,-0.80,3.03,-0.42,-0.54,-0.05,
48.64,-2.07,-0.87,3.04,-0.42,-0.54,-0.05,
48.64,-2.07,-0.87,3.04,-0.36,-0.78,-0.02,
48.643,-2.07,-0.87,3.04,-0.29,-1.00,0.01,
48.646,-2.07,-0.87,3.04,-0.23,-1.21,0.04,
48.646,-2.07,-0.90,3.00,-0.23,-1.21,0.04,
48.647,-2.07,-0.90,3.00,-0.17,-1.41,0.07,
48.649,-2.07,-0.90,3.00,-0.11,-1.60,0.10,
48.649,-2.05,-0.95,2.90,-0.11,-1.60,0.10,
48.652,-2.05,-0.95,2.90,-0.04,-1.77,0.14,
48.654,-2.00,-0.93,2.78,-0.04,-1.77,0.14,
48.654,-2.00,-0.93,2.78,0.02,-1.94,0.17,
48.657,-2.00,-0.93,2.78,0.08,-2.09,0.20,
48.661,-1.92,-0.94,2.67,0.08,-2.09,0.20,
48.662,-1.92,-0.94,2.67,0.13,-2.24,0.23,
48.662,-1.92,-0.94,2.67,0.19,-2.37,0.26,
48.663,-1.81,-0.96,2.52,0.19,-2.37,0.26,
48.664,-1.81,-0.96,2.52,0.25,-2.50,0.29,
48.666,-1.81,-0.96,2.52,0.30,-2.61,0.32,
48.668,-1.81,-0.96,2.52,0.35,-2.72,0.35,
48.669,-1.69,-0.95,2.40,0.35,-2.72,0.35,
48.671,-1.69,-0.95,2.40,0.40,-2.82,0.38,
48.673,-1.59,-0.94,2.30,0.40,-2.82,0.38,
48.673,-1.59,-0.94,2.30,0.44,-2.91,0.40,
48.676,-1.59,-0.94,2.30,0.48,-2.98,0.43,
48.678,-1.41,-0.93,2.19,0.48,-2.98,0.43,
48.678,-1.41,-0.93,2.19,0.53,-3.05,0.45,
48.681,-1.41,-0.93,2.19,0.56,-3.11,0.48,
48.683,-1.22,-0.87,2.04,0.56,-3.11,0.48,
48.683,-1.22,-0.87,2.04,0.60,-3.15,0.50,
48.686,-1.22,-0.87,2.04,0.63,-3.18,0.52,
48.688,-1.22,-0.87,2.04,0.66,-3.19,0.54,
48.688,-0.92,-0.79,1.84,0.66,-3.19,0.54,
48.69,-0.92,-0.79,1.84,0.70,-3.19,0.55,
48.693,-0.58,-0.70,1.57,0.70,-3.19,0.55,
48.693,-0.58,-0.70,1.57,0.72,-3.17,0.57,
48.695,-0.58,-0.70,1.57,0.75,-3.13,0.58,
48.698,-0.17,-0.63,1.26,0.75,-3.13,0.58,
48.698,-0.17,-0.63,1.26,0.77,-3.08,0.59,
